"","trade_id","gave","received","chart_type","amount_given","amount_received","difference","given_percentage","received_percentage","season","trade_date","pick_number","position","given","offered","pfr_name","future_pick"
"1778",1154,"ATL","HOU","stuart",9.7,10.4,-0.700000000000001,-0.0721649484536084,-0.0673076923076924,2016,2016-04-29,50,"non-QB","50","52, 195","Nick Martin","Half round later"
"1779",1155,"CHI","SEA","cbs",107.56,107.62,-0.0599999999999881,-0.000557828188917702,-0.000557517190113251,2016,2016-04-29,49,"non-QB","49","56, 124","Jarran Reed","Half round later"
"1780",1155,"CHI","SEA","hill",118.06,119.4,-1.33999999999999,-0.0113501609351176,-0.0112227805695141,2016,2016-04-29,49,"non-QB","49","56, 124","Jarran Reed","Half round later"
"1781",1155,"CHI","SEA","johnson",410,388,22,0.0536585365853659,0.0567010309278351,2016,2016-04-29,49,"non-QB","49","56, 124","Jarran Reed","Half round later"
"1782",1155,"CHI","SEA","otc",951,1342,-391,-0.411146161934805,-0.291356184798808,2016,2016-04-29,49,"non-QB","49","56, 124","Jarran Reed","Half round later"
"1783",1155,"CHI","SEA","pff",0.384,0.497,-0.113,-0.294270833333333,-0.227364185110664,2016,2016-04-29,49,"non-QB","49","56, 124","Jarran Reed","Half round later"
"1784",1155,"CHI","SEA","stuart",9.8,12.9,-3.1,-0.316326530612245,-0.24031007751938,2016,2016-04-29,49,"non-QB","49","56, 124","Jarran Reed","Half round later"
"1785",1156,"IND","GB","cbs",110.25,106.54,3.70999999999999,0.0336507936507936,0.0348226018396846,2016,2016-04-29,48,"non-QB","48","57, 125, 248","Jason Spriggs","Half round later"
"1786",1156,"IND","GB","hill",121.19,117.74,3.44999999999999,0.0284676953544021,0.0293018515372854,2016,2016-04-29,48,"non-QB","48","57, 125, 248","Jason Spriggs","Half round later"
"1787",1156,"IND","GB","johnson",420,377,43,0.102380952380952,0.114058355437666,2016,2016-04-29,48,"non-QB","48","57, 125, 248","Jason Spriggs","Half round later"
"1788",1156,"IND","GB","otc",961,1425,-464,-0.482830385015609,-0.325614035087719,2016,2016-04-29,48,"non-QB","48","57, 125, 248","Jason Spriggs","Half round later"
"1789",1156,"IND","GB","pff",0.39,0.54,-0.15,-0.384615384615385,-0.277777777777778,2016,2016-04-29,48,"non-QB","48","57, 125, 248","Jason Spriggs","Half round later"
"1790",1156,"IND","GB","stuart",9.9,12.8,-2.9,-0.292929292929293,-0.2265625,2016,2016-04-29,48,"non-QB","48","57, 125, 248","Jason Spriggs","Half round later"
"1791",1157,"CHI","BUF","cbs",131.05,150.32,-19.27,-0.147043113315528,-0.128193187865886,2016,2016-04-29,41,"non-QB","41","49, 117, 117","Reggie Ragland","Half round later"
"1792",1157,"CHI","BUF","hill",145.59,170.36,-24.77,-0.170135311491174,-0.145397980746654,2016,2016-04-29,41,"non-QB","41","49, 117, 117","Reggie Ragland","Half round later"
"1793",1157,"CHI","BUF","johnson",490,540,-50,-0.102040816326531,-0.0925925925925926,2016,2016-04-29,41,"non-QB","41","49, 117, 117","Reggie Ragland","Half round later"
"1794",1157,"CHI","BUF","otc",1044,1958,-914,-0.875478927203065,-0.466802860061287,2016,2016-04-29,41,"non-QB","41","49, 117, 117","Reggie Ragland","Half round later"
"1795",1157,"CHI","BUF","pff",0.436,0.714,-0.278,-0.637614678899083,-0.389355742296919,2016,2016-04-29,41,"non-QB","41","49, 117, 117","Reggie Ragland","Half round later"
"1796",1157,"CHI","BUF","stuart",11,18.7,-7.7,-0.7,-0.411764705882353,2016,2016-04-29,41,"non-QB","41","49, 117, 117","Reggie Ragland","Half round later"
"1797",1158,"BAL","MIA","cbs",141.13,153.53,-12.4,-0.0878622546588252,-0.0807659740767277,2016,2016-04-29,38,"non-QB","38","42, 107","Xavien Howard","Half round later"
"1798",1158,"BAL","MIA","hill",157.49,172.67,-15.18,-0.0963870721950599,-0.0879133607459314,2016,2016-04-29,38,"non-QB","38","42, 107","Xavien Howard","Half round later"
"1799",1158,"BAL","MIA","johnson",520,560,-40,-0.0769230769230769,-0.0714285714285714,2016,2016-04-29,38,"non-QB","38","42, 107","Xavien Howard","Half round later"
"1800",1158,"BAL","MIA","otc",1084,1571,-487,-0.449261992619926,-0.309993634627626,2016,2016-04-29,38,"non-QB","38","42, 107","Xavien Howard","Half round later"
"1801",1158,"BAL","MIA","pff",0.458,0.61,-0.152,-0.331877729257642,-0.249180327868852,2016,2016-04-29,38,"non-QB","38","42, 107","Xavien Howard","Half round later"
"1802",1158,"BAL","MIA","stuart",11.4,15.6,-4.2,-0.368421052631579,-0.269230769230769,2016,2016-04-29,38,"non-QB","38","42, 107","Xavien Howard","Half round later"
"1803",1159,"BAL","JAX","cbs",148.27,152.21,-3.94,-0.0265731435893977,-0.0258852900597858,2016,2016-04-29,36,"non-QB","36","38, 146","Myles Jack","Half round later"
"1804",1159,"BAL","JAX","hill",165.97,170.44,-4.47,-0.0269325781767789,-0.026226237972307,2016,2016-04-29,36,"non-QB","36","38, 146","Myles Jack","Half round later"
"1805",1159,"BAL","JAX","johnson",540,553,-13,-0.0240740740740741,-0.0235081374321881,2016,2016-04-29,36,"non-QB","36","38, 146","Myles Jack","Half round later"
"1806",1159,"BAL","JAX","otc",1113,1460,-347,-0.311769991015274,-0.237671232876712,2016,2016-04-29,36,"non-QB","36","38, 146","Myles Jack","Half round later"
"1807",1159,"BAL","JAX","pff",0.473,0.583,-0.11,-0.232558139534884,-0.188679245283019,2016,2016-04-29,36,"non-QB","36","38, 146","Myles Jack","Half round later"
"1808",1159,"BAL","JAX","stuart",11.8,14.3,-2.5,-0.211864406779661,-0.174825174825175,2016,2016-04-29,36,"non-QB","36","38, 146","Myles Jack","Half round later"
"1809",1161,"PHI","MIN","cbs",4.82,5.84,-1.02,-0.211618257261411,-0.174657534246575,2016,2016-04-30,188,"non-QB","188","196, 240","David Morgan","Half round later"
"1810",1161,"PHI","MIN","hill",5.08,5.85,-0.77,-0.151574803149606,-0.131623931623932,2016,2016-04-30,188,"non-QB","188","196, 240","David Morgan","Half round later"
"1811",1161,"PHI","MIN","johnson",16,13,3,0.1875,0.230769230769231,2016,2016-04-30,188,"non-QB","188","196, 240","David Morgan","Half round later"
"1812",1161,"PHI","MIN","otc",242,335,-93,-0.384297520661157,-0.277611940298507,2016,2016-04-30,188,"non-QB","188","196, 240","David Morgan","Half round later"
"1813",1161,"PHI","MIN","pff",0.079,0.122,-0.043,-0.544303797468354,-0.352459016393443,2016,2016-04-30,188,"non-QB","188","196, 240","David Morgan","Half round later"
"1814",1161,"PHI","MIN","stuart",1.3,1,0.3,0.230769230769231,0.3,2016,2016-04-30,188,"non-QB","188","196, 240","David Morgan","Half round later"
"1815",1162,"MIN","MIA","cbs",5.02,6.35,-1.33,-0.264940239043825,-0.209448818897638,2016,2016-04-30,186,"non-QB","186","196, 227","Jakeem Grant","Half round later"
"1816",1162,"MIN","MIA","hill",5.31,6.38,-1.07,-0.2015065913371,-0.167711598746082,2016,2016-04-30,186,"non-QB","186","196, 227","Jakeem Grant","Half round later"
"1817",1162,"MIN","MIA","johnson",17,13,4,0.235294117647059,0.307692307692308,2016,2016-04-30,186,"non-QB","186","196, 227","Jakeem Grant","Half round later"
"1818",1162,"MIN","MIA","otc",248,364,-116,-0.467741935483871,-0.318681318681319,2016,2016-04-30,186,"non-QB","186","196, 227","Jakeem Grant","Half round later"
"1819",1162,"MIN","MIA","pff",0.081,0.126,-0.045,-0.555555555555555,-0.357142857142857,2016,2016-04-30,186,"non-QB","186","196, 227","Jakeem Grant","Half round later"
"1820",1162,"MIN","MIA","stuart",1.3,1,0.3,0.230769230769231,0.3,2016,2016-04-30,186,"non-QB","186","196, 227","Jakeem Grant","Half round later"
"1821",1163,"NYJ","WAS","cbs",22.7,8.74,13.96,0.614977973568282,1.59725400457666,2016,2016-04-30,114,"non-QB","114","158","Ricardo Louis","Half round later"
"1822",1163,"NYJ","WAS","hill",27.6,9.91,17.69,0.640942028985507,1.78506559031282,2016,2016-04-30,114,"non-QB","114","158","Ricardo Louis","Half round later"
"1823",1163,"NYJ","WAS","johnson",70,28,42,0.6,1.5,2016,2016-04-30,114,"non-QB","114","158","Ricardo Louis","Half round later"
"1824",1163,"NYJ","WAS","otc",515,334,181,0.351456310679612,0.541916167664671,2016,2016-04-30,114,"non-QB","114","158","Ricardo Louis","Half round later"
"1825",1163,"NYJ","WAS","pff",0.17,0.111,0.059,0.347058823529412,0.531531531531532,2016,2016-04-30,114,"non-QB","114","158","Ricardo Louis","Half round later"
"1826",1163,"NYJ","WAS","stuart",4.6,2.4,2.2,0.478260869565217,0.916666666666667,2016,2016-04-30,114,"non-QB","114","158","Ricardo Louis","Half round later"
"1827",1164,"DEN","TEN","cbs",10.24,12.24,-2,-0.1953125,-0.163398692810458,2016,2016-04-30,157,"non-QB","157, 253","176, 203","LeShaun Sims","Half round later"
"1828",1164,"DEN","TEN","hill",11.34,13.28,-1.94,-0.171075837742504,-0.146084337349398,2016,2016-04-30,157,"non-QB","157, 253","176, 203","LeShaun Sims","Half round later"
"1829",1164,"DEN","TEN","johnson",29,42,-13,-0.448275862068966,-0.30952380952381,2016,2016-04-30,157,"non-QB","157, 253","176, 203","LeShaun Sims","Half round later"
"1830",1164,"DEN","TEN","otc",423,554,-131,-0.309692671394799,-0.236462093862816,2016,2016-04-30,157,"non-QB","157, 253","176, 203","LeShaun Sims","Half round later"
"1831",1164,"DEN","TEN","pff",0.16,0.182,-0.022,-0.1375,-0.120879120879121,2016,2016-04-30,157,"non-QB","157, 253","176, 203","LeShaun Sims","Half round later"
"1832",1164,"DEN","TEN","stuart",2.4,3.4,-1,-0.416666666666667,-0.294117647058824,2016,2016-04-30,157,"non-QB","157, 253","176, 203","LeShaun Sims","Half round later"
"1833",1165,"SEA","NE","cbs",25.02,12.48,12.54,0.501199040767386,1.00480769230769,2016,2016-04-30,131,"non-QB","131, 225","147, 243","Blake Martinez","Half round later"
"1834",1165,"SEA","NE","hill",29.83,14.15,15.68,0.525645323499832,1.10812720848057,2016,2016-04-30,131,"non-QB","131, 225","147, 243","Blake Martinez","Half round later"
"1835",1165,"SEA","NE","johnson",70,33,37,0.528571428571429,1.12121212121212,2016,2016-04-30,131,"non-QB","131, 225","147, 243","Blake Martinez","Half round later"
"1836",1165,"SEA","NE","otc",663,479,184,0.277526395173454,0.384133611691023,2016,2016-04-30,131,"non-QB","131, 225","147, 243","Blake Martinez","Half round later"
"1837",1165,"SEA","NE","pff",0.225,0.173,0.052,0.231111111111111,0.300578034682081,2016,2016-04-30,131,"non-QB","131, 225","147, 243","Blake Martinez","Half round later"
"1838",1165,"SEA","NE","stuart",4.6,2.8,1.8,0.391304347826087,0.642857142857143,2016,2016-04-30,131,"non-QB","131, 225","147, 243","Blake Martinez","Half round later"
"1839",1166,"MIA","NE","cbs",10.86,9.04,1.82,0.167587476979742,0.201327433628319,2016,2016-04-30,147,"non-QB","147","196, 204, 250","Quinton Jefferson","Half round later"
"1840",1166,"MIA","NE","hill",12.66,9.09,3.57,0.281990521327014,0.392739273927393,2016,2016-04-30,147,"non-QB","147","196, 204, 250","Quinton Jefferson","Half round later"
"1841",1166,"MIA","NE","johnson",33,23,10,0.303030303030303,0.434782608695652,2016,2016-04-30,147,"non-QB","147","196, 204, 250","Quinton Jefferson","Half round later"
"1842",1166,"MIA","NE","otc",372,512,-140,-0.376344086021505,-0.2734375,2016,2016-04-30,147,"non-QB","147","196, 204, 250","Quinton Jefferson","Half round later"
"1843",1166,"MIA","NE","pff",0.124,0.185,-0.061,-0.491935483870968,-0.32972972972973,2016,2016-04-30,147,"non-QB","147","196, 204, 250","Quinton Jefferson","Half round later"
"1844",1166,"MIA","NE","stuart",2.8,1.7,1.1,0.392857142857143,0.647058823529412,2016,2016-04-30,147,"non-QB","147","196, 204, 250","Quinton Jefferson","Half round later"
"1845",1167,"WAS","NO","cbs",18.63,21.37,-2.74,-0.147074610842727,-0.12821712681329,2016,2016-04-30,120,"non-QB","120","152, 154","David Onyemata","Half round later"
"1846",1167,"WAS","NO","hill",23.41,24.87,-1.46,-0.062366510038445,-0.0587052673904301,2016,2016-04-30,120,"non-QB","120","152, 154","David Onyemata","Half round later"
"1847",1167,"WAS","NO","johnson",54,65,-11,-0.203703703703704,-0.169230769230769,2016,2016-04-30,120,"non-QB","120","152, 154","David Onyemata","Half round later"
"1848",1167,"WAS","NO","otc",479,737,-258,-0.538622129436326,-0.350067842605156,2016,2016-04-30,120,"non-QB","120","152, 154","David Onyemata","Half round later"
"1849",1167,"WAS","NO","pff",0.155,0.245,-0.09,-0.580645161290323,-0.36734693877551,2016,2016-04-30,120,"non-QB","120","152, 154","David Onyemata","Half round later"
"1850",1167,"WAS","NO","stuart",4.1,5.6,-1.5,-0.365853658536585,-0.267857142857143,2016,2016-04-30,120,"non-QB","120","152, 154","David Onyemata","Half round later"
"1851",1168,"STL","CHI","cbs",22.15,23.44,-1.29,-0.0582392776523702,-0.0550341296928327,2016,2016-04-30,113,"non-QB","113","117, 206","Nick Kwiatkoski","Half round later"
"1852",1168,"STL","CHI","hill",27,28.1,-1.1,-0.0407407407407407,-0.0391459074733095,2016,2016-04-30,113,"non-QB","113","117, 206","Nick Kwiatkoski","Half round later"
"1853",1168,"STL","CHI","johnson",68,69,-1,-0.0147058823529412,-0.0144927536231884,2016,2016-04-30,113,"non-QB","113","117, 206","Nick Kwiatkoski","Half round later"
"1854",1168,"STL","CHI","otc",511,686,-175,-0.342465753424658,-0.255102040816327,2016,2016-04-30,113,"non-QB","113","117, 206","Nick Kwiatkoski","Half round later"
